tweet_id,full_text,sentiment
1587866929397567488,"@ByronYork I thought maybe Democrats would come to their senses, especially after Paul Pelosi attack, and get tougher on crime. Boy was I wrong. Dems rarely course correct when they make bad decisions and usually double down. They also want to leave us defenseless by taking cops/guns away.",
1587866814314340354,Ernie Smith - Duppy Gunman,
1587866801492353026,"Democrats refused to call out (illegall guns ) instead they say guns in the streets this is just a strategic maneuver to attack legal gun ownership that is a constitutional right 

The problem here is criminals with illegal guns harming our communities",
1587866788859187203,People who choose gun violence in a dispute then runaway and hide are cowards.,
1587866685050347521,"@MGPforCongress Hello. A burglar is at your window knocking to come in. ""Wait a minute, please. I'm calling the cops."" The polite burglar nods &amp; decides to wait. He's busy but considerate. He'll wait to break the window &amp; rush into your home with his knife &amp; illegal gun

#2ndAmendment is a Right",
1587866668159696909,"After Sandy Hook we said ""Never again!""

... Then this happened: https://t.co/yk7iYRgXIL",
1587866587175927811,"@TruWordsRSpoken @LiamMiller33 @CarlosEGates1 https://t.co/ikeo2LEzML It’s not guns coming into the US via the Texas border that are alarming (Mexico has very strict gun laws); it’s the mind-blowing number of guns going into Mexico from Texas. No matter how obvious, red voters will never get it.",
1587866528418041856,A Federal Judge Calls Clarence Thomas’ Bluff on Gun Rights and Originalism #SmartNews  https://t.co/YVy6uBziqA,
1587866504749514757,@TulsiGabbard God didn't give you the right to bear arms. Stop saying that,
1587866424080445440,"@OregonDOT @parkrose “We must take a more holistic approach to traffic safety that includes the intersection of traffic and gun violence as we support our students traveling to, from, and around their schools,"" said Commissioner @JoAnnPDX.",
1587866377716654080,"Did you know the NRA Foundation and USA Shooting announced an exciting new partnership this year for ammunition? Read all about it: https://t.co/YB65sfVMOM 
#NRA #NRAFoundation",
1587866373488680963,@Jim_Jordan So you’re ready to enact effective and reasonable gun laws?,
1587866311539003393,@avsternator @gunpolicy @2Aupdates Joe Danielson is obviously anti 2nd amendment and doesn't want law abiding citizens to be able to protect themselves. He is a racist bigot authoritarian and just like Hitler did wants to disarm the citizens so he and other that think like him can control the people.,
1587866289510440961,@UberFacts Making gun laws.,
1587866273362296832,Here's some resources on how to register/where/how to vote. At the bottom is information about the proposed constitutional amendment regarding gun rights in Iowa. https://t.co/AvmbkDy0rK,
1587866204047167488,I see Joe Scarborough @JoeNBC has his panties in a bunch because Kari Lake mentioned San Francisco defunded the police and Nancy Pelosi doesn't  have security or a gun at her home. Instead of being mad at Lake liberals need to abandon defund the police and Gun Control.,
1587866169154887682,"I’ve talked about NIBIN technology  and how BCI is expanding its use to combat gun violence.  This link between the St. Ann’s shooter and a homicide is an example.

Man killed by officers in St. Ann's ER fatally shot a man two days earlier, police say https://t.co/m1SxBdhn3e",
1587866042021429248,@SarahAshtonLV That would be great deterrent in the future. You guys need a 2nd amendment like the United States. This would especially give the women a chance to defend themselves against the Russian rapists!,
1587866039492165634,"@drew_mullen @FoxNews You're not really using Chicago as your platform for ""Republicans"" &amp; ""gun control"", right??? 🥴🙃🤦‍♂️",
1587866010702729217,A Federal Judge Calls Clarence Thomas’ Bluff on Gun Rights and Originalism #SmartNews  https://t.co/3tY6KNpmfb,
1587865982256795648,@WhoDeyBucks Concealed carry ends this quickly,
1587865891013885954,"@BillClinton Educate, ban those guns on the street, they can keep them at home.",
1587865870872842240,I am honored to have earned the 2022 Moms Demand Action - MN Gun Sense Candidate distinction. This work in educating about gun violence &amp; prevention is imperative &amp; https://t.co/MH0au62RDd,
1587865804313591808,"so, Oregon refuses to give reciprocity to concealed carry permits from the other 49 states (53 if you're a Joe @potus fan or 57 if you follow @BarackObama ) but they WILL give reciprocity to Japanese visitors for driver's licenses.
https://t.co/Ny6324xNCY",
1587865789012606980,@TulsiGabbard I do not think the 2nd Amendment means what you think it means.,
1587865704912637953,"ACLU: ""Surveillance technologies that promise to prevent gun violence are unproven and threaten our privacy."" https://t.co/epaQ9xNiKy",
1587865688441606144,"@TulsiGabbard Unless you’re a Ukrainian fighting against Putin’s aggression, then Tulsi the Russian asset Gabbard does not support your “god given right” to bear arms.",
1587865679784742918,@AllenLEllison Democracy or Fascism? Fiscal responsibility or tax breaks for billionaires and big corporations? Family values or restrictive abortion laws? Good healthcare or repeal the ACA? Gun safety or arming everyone? Voting rights or denial? Guess I’ll have to vote Democratic this time!,
1587865643268784129,"NJ police capture gunman accused of shooting 2 Newark officers at 'close range'

https://t.co/3Vkquonlht",
1587865617931161600,I wish Republicans would regulate guns the way they want to regulate my vagina.,
1587865593176526849,@LiamMiller33 Very weak gun laws,
1587865588969328641,"@RBReich Smash and grab crime is legal as long as it's less than $900. Has nothing to do with guns. Cashless bail has nothing to do with guns. Being pushed in front of subway has nothing to do with guns.
Inflation is up 2.1% to 8.3% since Biden took office.
Gas, food, energy costs up.",
1587865587690061824,@RepDLamborn @HouseGOP How about implementing intelligent gun control laws?,
1587865532908199936,"California Gov. Gavin Newsom’s Failed Policies are on the November Ballot.

State-created water shortage, violent crime spike, growing homeless population, abortion sanctuary state, indoctrination center public schools, gun control.
@CaliforniaGlobe 
https://t.co/57IxpOyzf4",
1587865450423226369,"@davidmweissman @CheriJacobus There is now precedent with the Sandy Hook parents, they absolutely SHOULD SUE for having their lives poisoned by lies!",
1587865411302952961,I came across a TikTok of the court of the Nikolas Cruz trial and it had a recorded audio that one of the students took. Hearing a gun shooting and people moaning and people quite literally dying made me emotional. I think more people who are anti gun laws should hear it.,
1587865374246182924,@elonmusk @yoyoel @JGreenblattADL @YaelEisenstat @rashadrobinson @JGo4Justice @normanlschen @DerrickNAACP @TheBushCenter @SindyBenavides Is there an NRA member on the council? How about a Christian? Is there a Christian in the council?,
1587865275281866752,@KathyHochul Clearly better on gun control than any other state. I am a conceal/carry permit holder. 😐 https://t.co/brdjIr3wHv,
1587865272504950784,Guns at voting sites have long sparked fears of intimidation and violence – yet few states ban their presence https://t.co/kWUi0wz04B,
1587865267455102979,Guns at voting sites have long sparked fears of intimidation and violence – yet few states ban their presence https://t.co/a2TJzScgvJ,
1587865244528943107,@RepAndyBiggsAZ The thousands  of children who died in school due to gun violence would disagree with you.,
1587865225017151488,"Gun ownership has been a staple of traditional American life since the inception of the country, and even long before then. https://t.co/aZI96guLW5",
1587865089419378688,"@KrasusD @countrygunsmith @JaneJesteadt Japan was led a that time were led by obligate parasites that thought they could take advantage so did invade AMerican territory … but in the end … maybe they did win … Honda, Toyota, Fanuc, Canon … https://t.co/bQwOLUlAAO",
1587865072432545793,"@TomCottonAR You and any other Republican whining about crime blame meeting on the Democrats is rich. You have no concern over stricter gun laws, instead making them easier to obtain even without licensing. You losers are laughable. https://t.co/nzGt9xEuZw",
1587865019131248643,New knife for the carry pouch https://t.co/0tOfgcLVcI . . . . #everydaycarry #edc #menswear #mensfashion #mensgear #menslifestyle #pocketdump #knives #knife #firearms #firearm #2A #2ndAmendment #pistol #gun #prepper #gobag https://t.co/P4BJ765kA0,
1587865004392448001,"Leatherman Squirt joins EDC keychain rotation (Gerber Dime, Victorinox Manager and Rally) https://t.co/0tOfgcLVcI . . . . #everydaycarry #edc #menswear #mensfashion #mensgear #menslifestyle #pocketdump #knives #knife #firearms #firearm #2A #2ndAmendment #pistol #gun #prepper #g… https://t.co/DPyv3v32ic",
1587864998688264195,Tips for how to carry a hank? https://t.co/0tOfgcLVcI . . . . #everydaycarry #edc #menswear #mensfashion #mensgear #menslifestyle #pocketdump #knives #knife #firearms #firearm #2A #2ndAmendment #pistol #gun #prepper #gobag https://t.co/QR6MYqOEvq,
1587864992728113152,I surveyed friends for my next EDC knife… https://t.co/0tOfgcLVcI . . . . #everydaycarry #edc #menswear #mensfashion #mensgear #menslifestyle #pocketdump #knives #knife #firearms #firearm #2A #2ndAmendment #pistol #gun #prepper #gobag https://t.co/WXqUrdY1bE,
1587864950122328064,@Cooper19874 @zachinec @SundaeDivine @kylegriffin1 I guess we just forgetting the 26th amendment. You folks sure seem to love the Constitution when it relates to gun control but can’t bother to learn about the other 26 amendments.,
1587864936709033988,@AbbottCampaign @GregAbbott_TX Forced gestation is a TX value? Mass shootings are a TX value? Freezing to death is a TX value?,
1587864857914793987,"TOP ISSUES for Wisconsin voters:
(% saying they are very concerned)
1. Inflation: 68%
2. Public schools: 62%
3. Crime: 57%
4. Gun violence: 56%
5. Accurate vote count: 56%
6. Abortion policy: 52%
7. Taxes: 48%
8. Illegal immigration: 40%
9. Coronavirus: 16%
~@MULawPoll November",
1587864853615874048,@davenewworld_2 This is what happens when there is no gun control and 10 year olds that are braver than the police force.,
1587864812553637888,"@joekent16jan19 Under TFG admin - there was never any crime or a border surge 🙄
Crime increases year over year &amp; becomes a G🥩P issue during campaign season. Republicans demagogue and want more guns flooding the streets to address crime, absurd.",
1587864806551216128,"@SimBreezay so if they don't have a sufficient answer in 3 days, the FFL can sell the gun. Send like that's a good place to put tax dollars if you're concerned about gun violence. It keeps guns out of the hands of DV offenders, mentally ill, and drug addicts. There's not a way to be instant.",
1587864800142450689,@elonmusk Increasing ammo prices will reduce gun violence?,
1587864753585913856,"By party ID... Republicans are more concerned about illegal immigration, accurate vote count, crime and inflation

Dems are more concerned about abortion policy (#1 issue for Dems) and gun violence",
1587864745398439940,"@KathyHochul @shannonrwatts By the way , I am not soft on gun , two young adults did an attempted murder against me in Massapequa,new York one day before Christmas 2021 . Gun violence is very crucial in my eyes especially when criminals in New York are using young adults to do their criminals job for them🙏🏿 https://t.co/RnmnhtPDAj",
1587864742567194624,"“a state’s liberal policies promoting #gunsafety , environmental protections, #laborrights (e.g., #minimumwage and #paidleave), progressive taxation, and tobacco control lowered #mortality rates.”  https://t.co/zExsSIzi0T",
1587864722514350084,@Shadow6319 @NRA Really?  Seems like the same old BS to me!  My guns must be well trained because they have never snuck out of the safe and killed anyone!,
1587864648199569411,@Darthgundam @XXL Like Chicago? Strictest gun laws in the land and 30+ shootings a weekend. Laws only work if people abide by legal ways.,
1587864584983089152,@GovMurphy Those criminals are protected under Phil Murphy gun laws,
1587864580272885760,"@gwaandis @kezia_noble Btw, ALL school shootings happen in ""gun free zones"" which is a leftist construct, so technically school shootings come from the land of your ideology. Its funny how I can't seem to  find a single issue you losers are ever right about...",
1587864571129335808,"Top five concerns (% who are “very concerned”) among independents: inflation, 78%; public schools, 64%; crime, 55%; taxes, 54%; and gun violence, 53%. #mulawpoll",
1587864562459725827,"One of the things wrong with Western elitism: we're told the Pelosi family will hear the 911 call and see bodycam footage from police in the next few days. Meanwhile, the #Uvalde families have no information 5 MONTHS after their children's massacre. As an ex-cop, I'm infuriated.",
1587864546408112130,"Suggesting #SchoolShootings are a #mentalHealth 'rather than' a #gunControl problem is wrong. Mental health risk factors such as family trauma, isolation &amp; bullying are present in every country but only translate to a risk for lethal shootings when guns are not controlled.",
1587864505140367360,"@MULawPoll @PollsAndVotes Inflation remains voters' top concern, followed by public schools and then crime, gun violence and an accurate vote count. Abortion policy is not in the top 5 concerns.",
1587864465227259905,"Top five concerns (% who are “very concerned”) among Democrats: abortion policy, 81%; gun violence, 76%; public schools, 62%; accurate vote count 38%; inflation, 38%. #mulawpoll",
1587864377620930560,Watch Live: Parkland shooting gunman faces more verbal thrashing from victims' families before sentencing https://t.co/Nfzz3ChJpZ,
1587864372415983616,@TulsiGabbard DeathSantis exercises his right to bear 'tiny' arms on a daily basis. https://t.co/G9JxrNVb6V,
1587864344527884289,"@Klobuchar Instead of Acusing MAGA believers..(make AMERICA GREAT AGAIN) WHY don't you concentrate on THE 40+ YEARS OF shitty RAP LYRICS DEGRADING THE MINDS OF PEOPLE. GUN VIOLENCE RAPS. BITCHES N HO'S , N WORD LYRICS THAT PUT VIOLENCE IN THE MINDS OF PEOPLE. SMH POLITICS!",
1587864343043088384,"@CheriBeasleyNC @harrisonjaime @DanaBashCNN @CNNSotu Can we please get some Party to the Polls events going on our NC campuses please! Young people would like to see progress on climate, reproductive freedom, gun safety legislation &amp; prioritizing human rights. Democracy globally needs saving. Support GOTV efforts in NC!",
1587864267272982530,"@Jim_Jordan it really is horrible how much crime is in red cities &amp; states u guys win #1 for most violent city St Louie 
9/10 most dangerous states r RED again the GOP is  owned by the NRA loves guns more than freedom 2 not b massacred now crying about crime wtf 🤔🔫https://t.co/czEQ9iY5Im",
1587864251527577604,"Gun laws are on the midterm ballots in these states
https://t.co/HfSGA4wdwq",
1587864234079047680,@ej_stew @TomCottonAR Ya because there aren't already millions of guns in circulation? You think gangs and violent criminals typically buy their guns at cabellas where by the way there are background checks? Or do you think they buy them in the streets? Here's a fun graphic for you by the way. https://t.co/pnG22RyYnX,
1587864214110146564,@fitmza @tonimarie33 @leezeldin He wanted to phase down the SALT deduction. In the end the deduction was only allowed up to $10k because he didn’t fight hard enough to keep it as it was. Taxes for a lot of Long Islanders where he serves went UP. He is also against common sense gun safety laws.,
1587864200927494147,"@Maiko44330930 @lavern_spicer If ONE female is forced to carry the fetus of a rapist , the number is to high.   You want women to become livestock? I don’t think so. 

No child is being killed, except by the NRA and maga in our public schools.",
1587864175811956736,"@k11aittchakcht @RobAstorino @leezeldin I understand, for example, that the AR15 that is used in 99% of the mass shootings are fine with Zeldin and he doesn't want to raise the age limit to get one. There will always be crime. How will he eliminate it?",
1587864161643646984,"Inflation remains the #1 concern among voters @PollsAndVotes found followed by public schools, crime, gun violence and accurate vote count. Abortion policy doesn't make the top 5 in Wisconsin",
1587864148154556416,"@BuhyJanner @anonymous491625 @zachwurt @raztazz2001 How about Australia?

The fact that in Australia manslaughter, sexual assault, kidnapping, armed robbery, and unarmed robbery all saw peaks in the years following the ban because only criminals now had guns shouldn't mean anything.

https://t.co/Y80MtNi9Z4",
1587864029623717890,"“Very concerned” percentages for other issues: public schools, 62%; crime, 57%; gun violence, 56%; accurate vote count, 56%; abortion policy, 52%; taxes, 48%; illegal immigration, 40%; coronavirus, 16%. #mulawpoll",
1587863990402785281,@GreenMachineM3 @RinainDC One party is also for forcing their religious ideologies on the masses..I think we can agree that there are different visions of what freedom really means/looks like.. also just because I’m liberal doesn’t make ME Anti-gun..and George bush and the nsa stole your freedom long ago,
1587863982454591491,"@TulsiGabbard ""God-given right to bear arms.""
You seem dumb.",
1587863917921009666,A Federal Judge Calls Clarence Thomas’ Bluff on Gun Rights and Originalism https://t.co/4g7vyElRIJ,
1587863873431826432,@MiraCeleste2 @LqLana You can stop gun sales yesterday and the street will never run out of guns,
1587863870747856898,"Yesterday, Senator @PattyMurray met with concerned voters in an intimate roundtable discussion led by the Alliance's CEO Renée Hopkins. Those in attendance asked about the impact of ghost guns, domestic violence, mental health, and the future of gun responsibility policy reform. https://t.co/69KHU3BpiF",
1587863862619013121,"@staditya97 @lhp0728 @TweakMedia @stinky316 @hasanthehun I agree with that, I’ve always said it would deal more damage to me if I owned one. But regardless, I think we can all agree those that do have them, need to partake in proper gun safety to help reduce these sort of incidents",
1587863861419548673,"On this edition of ""Closer Look"", Jocelyn Wilson, an assistant professor of hip-hop studies and digital humanities at @GeorgiaTech
discussed the legacy of Migos rapper Takeoff, and the rising concerns of gun violence in the hip hop community.  
https://t.co/HV1L4lDqmh",
1587863831132381187,"@Mikey38797383 @ASTR0LL0 @soobin @wizkhalifa As a kid growing up in a state that allows permitless concealed carry, it was normal to have a shot gun in your car/truck in high school. And we never have shootings back home. I’m in MO now same laws but I’m in the murder capital. So yeah I keep it on me.",
1587863757614710786,"@SenateGOP Stop lying! All schools are open. If you really care about the welfare of children bans assault weapons, it's really sad to know that schools are rehearsing children for a mass shooting. https://t.co/kZZJcBzK3Q",
1587863717227778051,If we come together and vote we can put an end to gun violence.  Let me explain… https://t.co/gp29m9JOFh,
1587863673241935872,@LiamMiller33 It’s the guns! Permit-less Open Carry Laws.,
1587863656922054656,"Researchers are building the first-ever database of threats and harassment against government officials.

They found that threats of death or gun violence are more than twice as common as any other form https://t.co/UCaGxfCekP https://t.co/g4gv33gLpj",
1587863626630709248,@Politics_Polls @maristpoll @NPR @NewsHour Republicans win we need too. Do a national abortion ban. Eliminate Gay Marriage and rights. Protect our second amendment.,
1587863617684344832,"We’ll say it again: Voter intimidation is ILLEGAL. We’re glad to see that Arizona voters will no longer be subject to seeing armed observers when dropping off their ballots, thanks to @protctdemocracy, @LWV, and @lwvaz 👏  https://t.co/33kwmmcILx",
1587863606120570881,@ProudElephantUS I believe there is blame to go around. I do believe we need to toughen up laws &amp; consequences. But the lax gun laws contribute also. Fact the states with the largest crime rates are led by republicans &amp; are red states. Why would republicans blame us when they are on charge?,
1587863588676554755,@UberFacts Infringement of the 2nd amendment,
1587863503955578881,"@ICSTYBS @ItsKatysWorld @sexyone1946 Right. I mean who needs:

* Inflation reduction
* VA Health Care
* Semiconductor Manufacturing
* Tighter Gun Laws
* Out of Afghanistan
* American Rescue Plan
* Best job market growth in history
* I could go on...

Yeah, he's worthless alright....",
1587863495202246657,"@fitmza @BobHoldenNYC @leezeldin He’s an insurrectionist. He’s anti-abortion &amp; anti LGBTQ. He falsified signatures to get IND line on ballot. He coordinated w super PACs. He’s a science denier. He’s against common sense gun laws.
I voted for Hochul. At least she’s moving us in the right direction.
#VoteBlue2022",
1587863449392103425,Judge May Appoint a Historian After Justices' Turn to New Test in Gun Rights Cases https://t.co/V3qfIboRwF Texas LawyerAvalon Zoppohttps://images.law.com/contrib/content/uploads/sites/398/2018/06/Carlton-Reeves-Article-201806111707.jpgFederal Government/News/Constitutional Law/…,
1587863410557210624,A Federal Judge Calls Clarence Thomas’ Bluff on Gun Rights and Originalism https://t.co/pRpThedOUZ,
1587863407138684930,"If a judge appoints a historian to consult on the American tradition of firearm regulation to help decide a modern 2A case, it would set a remarkable precedent in the post-Bruen world of ""adversarial history."" 
I spoke with @AvalonZoppo @TheNLJ re the case https://t.co/VXF1g8OAG5 https://t.co/dbpeXfM1Pw",
1587863393121099777,"@mooserocka331 @lleathers2 @TheRickWilson Some of her positions:
Abortion: no exception for rape, incest, life of mother
Campaign to increase teacher pay is really “a push to legalize pot.”
Cut public ed funding
Roll back current gun safety laws
No tax on gun sales &amp; ammo
2nd ammend covers rocket launchers
Part 2 later",
1587863322409553920,@J2CP1 @OverSaltPretzel Just about the same because you’d only be eliminating guns from law abiding citizens. The criminal killers will still have them. There are too many illegal guns floating around.,
1587863263613632512,"North Texas teen who allegedly shot 14-year-old with AR-15 style rifle refuses to tell what he did with gun, police say https://t.co/6KzoOhUn3G via @wfaa",
1587863224044732420,Dame when I turn 21 I'm not going to by liquor I'm buying my first gun,
1587863216918388736,@TeeChereaa People blame rap music for gun violence when america has a gun epidemic. Wild.,
1587863177743585281,"The 1st and 2nd amendments weren’t intended to be used as excuses by politicians while inciting violence or defending mass shootings. Republicans should be ashamed of themselves.
#ViolentGOP",
1587863154339495939,"@2aHistory @ActualConversa1 @caltamino @calrepliberty Because none exist. 😄
What event in 1813 is he claiming changed things? The US was in the middle of the War of 1812 (1812-1815), and we're supposed to believe people suddenly stopped believing it was their right to be armed only 21 years after the #2A was ratified?

Meanwhile... https://t.co/VJ0zUqTeAs",
1587863109464920065,A Federal Judge Calls Clarence Thomas’ Bluff on Gun Rights and Originalism https://t.co/iKdpe1G5fT,
1587863106213978112,"@SimBreezay including auto SMGs such as an MP5 from 1986. I'm not anti gun, I'm just pushing for common sense gun control, which Republicans ignore.",
1587863043186098176,"&amp; suicide, suicide is extremely common with the people I grew up around. Usually due to not being able to recover from abuse and addiction. 
In the last 4 years, I've lost 4 ppl due to gun violence, and we've all lost a bunch of amazing artists, and kin. It's fucked up out here.",
1587863024106283008,"@GeorgeTakei How can a Japanese American vote for democrats? Psycho globalist democrat FDR imprisoned your ancestors, seized guns, gold &amp; put people in camps. Do you think Righties don't have gay family or libertarians in them? You're religion is democrat. DemocRats WERE FOUNDED BY THE KKK. https://t.co/im3RrMLfkn",
1587862945278709766,"@DavidAFrench ""How does a political movement start to call evil good and good evil? ""
Easy. Become socialist, woke, anti-gun, anti-free speech, and pro-criminal.
The answer is right in front of you!",
1587862939012300800,@countrygunsmith @KrasusD What is the gun of choice for mass shootings?  Military weapons with high column magazine should be banned .. the British are not invading!,
1587862930191978496,"@SimBreezay There are many states that require private sales to be performed at an FFL dealer. And you're further proving my point. NICS needs more funding to properly perform background checks.
And I'm not anti-gun. I own a collection worth 6 figures, including many NFA stamps,",
1587862923245981698,"We cannot EVER let this happen to Texas children again. Hold Gov. Greg Abbott and every official responsible accountable. #VoteThemOut 
(content warning 💔) #Uvalde 
https://t.co/jQnWLecoC4",
1587862909555572736,"@SenateGOP 1. 9 out 10 states with most crimes are Red. 
2. The GOP voted NO on a bill to fund the police (passed by 100% Dems votes).  
3. Criminals have unbridled access to guns thanks to GOP who oppose criminal background checks.

Why dont the GOP SHUT THE FUCK UP about crimes?",
1587862903360626688,"@anonyted8 that child will never be the same. The lifelong PTSD inflicted on everyone in the building that day &amp; all the families is on top of all the deaths. 
#Uvalde police destroyed lives with their cowardly inaction",
1587862860008488963,@honeamwine If they really wanna get more control over guns start putting higher penalties for carrying illegal guns. If they start staying mandatory 20 yrs for a possession of a fire arm I bet you ppl will think twice..  shit the feds did that wit the drug game.. @TheShadeRoom,
1587862832502214656,@LiamMiller33 @mikkadu They are run by Republican governors. Open carry.,
1587862826818879489,A Federal Judge Calls Clarence Thomas’ Bluff on Gun Rights and Originalism #SmartNews  https://t.co/TVfnZM43PN,
1587862802345201672,"Repubs say Dems are soft on crime but they are the ones who OPPOSE legislation to limit access to guns, vote against red flag laws, background checks &amp; raising the minimum age for buying a gun from 18 to 21

Republicans are NOT tough on crime!
#VoteBlueToSaveAmerica

#wtpBLUE https://t.co/GKAi8Od4nh",
1587862771798089729,10 year-old girls have more courage and balls than 99.99% of gun owners in this country.  Fuck them.,
1587862756430168065,"Simple question: which is better, and why? #fn #scar16 #bushmaster #acr #guns #pewpewpew https://t.co/y2ytX9NbVN",
1587862755759079424,"Brandishing AR-15 and fleeing results in prison for San Ygnacio man
#LaredoTx
https://t.co/6wuG6QrOTh",
1587862739673878530,@TheRealKLHT @ninaturner @davidhogg111 Why would you give the shooter one centimeter of press? Let’s focus on the gun violence issue instead of making excuses.,
1587862690332086273,Lamont Looks to Revisit Connecticut’s Assault Weapons Ban https://t.co/IT0Ho99WXk,
1587862671138906112,Today we had a 6 yr old that witnessed 2 school shootings come into the clinic because her mom was worried about her mental health. 😣,
1587862652671459328,@Michael26237 @MeidasMalinda Mexico has very strict gun laws and homicides numbers are very high. Strict gun laws don't always means less crime. That is point. Criminals don't follow laws.,
1587862625773387778,"@HopelessDemigod 3/ I also find the Majority’s interpretation of the Second Amendment repulsive. They always ignore the “well regulated” clause, per usual. Not one mention of that in the majority opinion. Meanwhile the dissent addresses this clause, along with “shall not be infringed”…",
1587862561583759360,@MHCooper13 @JoeSudbay It’s the GOP’s fault because the assailant was mentally ill and Scalise opposed denying gun rights EVEN TO THOSE WITH A DIAGNOSED MENTAL ILLNESS! Let that sink in! Is this poetic justice or just political poetry. Hard to really say. As for the election democracy is on the ballot.,
1587862554541719552,"@TulsiGabbard How well did that work out for black gun owners in the Jim Crow south?!?
Please stop lying.",
1587862524329971712,"@RonnyJacksonTX Take back the country from whom? The majority of Americans that for democracy over insurrection, the majority of Americans that believe in women’s rights, gun reform, and decency?",
1587862508353851399,"@JDBalartMSNBC @zachdespart @jdbalart @MSNBC One last thing. Miscommunication? You mean fear of getting killed so let the children die.  Yet, another reason for gun control.",
1587862441353945090,@TomCottonAR Tough on crime means tougher gun control laws which you always vote no!!  #Hypocrite,
1587862380574220288,"@TulsiGabbard Nowhere in any of the “god-given” religious documents is there a 2nd amendment giving the right to bear arms. That’s called the constitution and you being a former politician, I’m extremely concerned that you don’t understand this.",
1587862356910022656,Invisible victims of gun violence: The majority of North Texas suicides involve a firearm: https://t.co/gAfOuiWrZs via @carolinelove37 @keranews/@Report4America,
1587862350543179778,@LiamMiller33 Red states with lax gun laws,
1587862282717077511,"@TulsiGabbard Before 1977, there was no question what a ""well regulated militia"" meant. It wasn't until The Revolt at Cincinnati in 1977 when racists and gun manufacturers took over the NRA, because they were concerned about gun sales. Before 1977 the NRA supported gun control. This is all new",
1587862281638928384,"This is horrorifying. My grandson's family will have yo cancel their membership #nosafeplace4children
https://t.co/697k3Y93dO",
1587862273954979840,@catturd2 @elonmusk No hard-core Second Amendment supporters,
1587862254405488640,"In a world filled with war, poverty, newly emerging deadly viruses, school shootings, government overreach, incompetent and/or criminal politicians, it's really great that we can still argue about the casting of fictional characters. That's what will ultimately save the world.",
1587862252371279880,"@GovMurphy What a joke you and @CoryBooker @SenBooker are.  If the gunman just happened to be a white Republican, the 2 of you would be on your soap boxes about gun reform…right now!  But because it doesn’t fit your political BS, not a word about gun control.",
1587862203146846211,We should get a group of drag queens together with AR-15's to monitor polling spots to make sure  the GOP is not intimidating or threatening voters. https://t.co/8aKGCJLcBH,
1587862188643024898,"I really don’t understand why the consensus is that if voters call crime their #1 issue it favors Republicans. Democrats are the party trying to ban assault weapons, strengthen background checks and generally slow the flood of firearms in this country.",
1587862143981977601,"Be careful about giving up privacy for safety when you don't actually get safety.
https://t.co/INBhzYH2H5",
1587862079104598016,@BlackTemplar76 @PunishedKeanu @GhostGcom America has the most gun owners in its history. Clearly there’s some other factors that counteract this idea.,
1587861946581352448,"The GOP runs on being ‘tough on crime’ while at the same time: 

❌ Being ok with a violent insurrection

❌ Putting more guns in our streets by making it easier for criminals to carry

❌ Being ok with (and joking about) violence as long as it towards Democrats like Paul Pelosi",
1587861932685549570,"@samiisloudasf @Sarah73770415 @bgmasters https://t.co/BHjCeUzDbC

https://t.co/XUzkdlxSDz

You might want to check your numbers.",
1587861907603525632,@MurrayCampaign No such thing as an “Assault weapons” secondly there is already background checks for piatol and rifles. How about going after the criminals who steal them and use them illegally.. 🤔,
1587861882416799746,@TulsiGabbard God is not written in the constitution and the right to bear arms is not written in any biblical writings.,
1587861840393957376,"@NturROLModMSGNX @NRA @RonDeSantisFL @GovRonDeSantis @GovAbbott @GOPLeader @SenateGOP 

Isn't this interesting...you complaining about the Drug Cartels and the ""illegals"" coming across the border and that they are the ""criminals"" only to discover your own NRA is the one supplying them with GUNS!",
1587861814565543936,"3 of these officers Eventually Did Their Job.

The other 373 need to be fired yesterday 

https://t.co/Qg0cZbY1pE

#Uvalde",
1587861776238002177,"Dear hip hop, please do something to change the culture of gun violence. We’ve lost too many already and bodies are still piling up. Not one single label head stepping up to try to make some changes? Hip hop the only industry that wants you dead or alive.#TakeOff",
1587861731891716099,"Hey @marcorubio the gun lobby has spent $3,303,355 to benefit your political campaigns. Represent the voters, not the gun lobby, or come November we will!
#VoteBlue2022 
https://t.co/nbOQLysVLi #VoteYouOut",
1587861720034263040,I can suck a A bullet out of a gun on safety 🥱,
1587861715856764928,@GOPChairwoman Why you Republicans will not stop lying. Your tongue is like that of a serpent 🐍. Why can't you take AR 15 out of the hands of 15 and 18 year old white kids who are shooting up schools and supermarket. Trade your life for something positive.,
1587861706440687617,@justfornews25 @SleeeeepyT @IllegalAllias @SenatorDurbin The constitution is straight forward. There are a lot of things that are unconstitutional like gun control laws for example. All gun control laws are unconstitutional. “Shall Not Infringe” is pretty clear. Activist infiltrate the courts and the justice system.,
1587861647757975553,"@brisbane_dave @lewwy99 @AdamBaldwin Awww so sorry his failed privatization policies are something you want to try and blame Democrats for. Next thing you’ll blame gun control on Democrats, when it was Reagan and the NRA that pushed for the biggest gun legislation in California when he was governor",
1587861617488048129,Father of slain journalist slams 'cowards' who back NRA's gun control stance | Local Politics | https://t.co/WSvd05TLYV https://t.co/TtV8b5ZUqO,
1587861543689269249,"We want gun safety, but we want the Constitutional right to bear arms. We still have an opioid epidemic that must be addressed. We have a media that goes rogue and, believe it or not, is the arm of the rich and powerful of this country. In the end, the media is controlling …",
